Name	Description	pvalue	qvalue	phenotype	genes
GO:0051046	regulation of secretion	0.717629759782368	0.975427704957673	1	CHRNA3,KCNB1,GRM7,P2RX4,KLF7,NSF,SLC16A1,F2R,HLA-F,RSAD2,CHRNB2,GABBR1,ASIC1,CHD7,MYOM1,NR1D1,CHRNB4,PREPL,HRH3,RAB26,MYO18A,CAMK2A,ABCB11,BRAF,PRKCE,PFN2,PPID,GPR68,RAB11FIP3,INHBA,SYT11,RASL10B,IRS2,ABCC8,GLUD1,HADH,SYT5,ACE,ICA1,ZP3,LRP5,PSMD9,ATP13A2,PLA2G6,TRPM4,ARF6,KCNQ1,STXBP1
GO:0007423	sensory organ development	0.718536822730867	0.975427704957673	1	STRA6,RING1,ASCL1,RET,FJX1,TMEM231,VSTM4,LAMB2,CHD7,RPL38,RCN1,MFSD2A,COL5A1,LGR5,PBX2,MAPK3,ALDH1A3,LEF1,LAMA1,ADGRV1,NECTIN3,CCNA2,CDON,FBN1,PDZD7,NPHP4,SKI,INHBA,SRF,RBPJ,CEP290,BLOC1S3,MPV17,DDR1,USP45,LRP5,IFT122,CABP4,SMAD3,SIPA1L3,MEIS3,SPRY2,KCNQ1,PCDH15
GO:0048514	blood vessel morphogenesis	0.718578738235011	0.975427704957673	1	STRA6,PLXDC1,STIM1,CDH13,ATP5F1B,ERBB2,VSTM4,TBX4,PRKCA,CHD7,STAB1,HIF3A,LOXL2,ADAM12,LRP1,PIK3CB,ANGPT4,LEF1,NCL,LAMA1,EREG,ADAMTS9,IL10,SMAD1,BCAS3,NOTCH4,MTDH,ABCC8,MYO18B,PANK2,SRF,RBPJ,AAMP,ACE,HPSE,APOD,NDNF,ADGRB1,SHC1,JAK1,PAXIP1,NAA15,LRP5,PLCG1,ZFPM2,PIK3C2A,CD40,TIPARP,XDH,SPRY2,LDLR
GO:0014909	smooth muscle cell migration	0.720282910863862	0.975427704957673	1	APEX1,LRP1,AAMP,ACE,DDR1,TRIB1
GO:0044458	motile cilium assembly	0.720626923269679	0.975427704957673	1	DNAAF1,DYNLL1,BBS5,DNAH1,IFT81
GO:0045685	regulation of glial cell differentiation	0.720626923269679	0.975427704957673	1	NR1D1,RNF112,PTN,PRPF19,LDLR
GO:0006641	triglyceride metabolic process	0.721221467514602	0.975427704957673	1	MFSD2A,SCARB1,PANK2,ACSL1,LPIN1,MBOAT7,LDLR
GO:0071229	cellular response to acid chemical	0.721221467514602	0.975427704957673	1	SLC7A5,UBR1,BCL11A,RRAGD,COL16A1,IPO5,SPAAR
GO:0090307	mitotic spindle assembly	0.721221467514602	0.975427704957673	1	ARHGEF10,HSPA1B,KIFC2,PLK1,CCSAP,CDCA8,KIFC1
GO:0110149	regulation of biomineralization	0.721221467514602	0.975427704957673	1	LTBP3,ADGRV1,RXRB,PTN,SMAD3,TRPM4,TXLNG
GO:1901343	negative regulation of vasculature development	0.721221467514602	0.975427704957673	1	STAB1,PIK3CB,ANGPT4,ADAMTS9,ABCC8,ADGRB1,SPRY2
GO:1904063	negative regulation of cation transmembrane transport	0.721221467514602	0.975427704957673	1	COMMD1,VDAC1,CASQ2,SLC43A2,PRKCE,HECW1,ISCU
GO:2000181	negative regulation of blood vessel morphogenesis	0.721221467514602	0.975427704957673	1	STAB1,PIK3CB,ANGPT4,ADAMTS9,ABCC8,ADGRB1,SPRY2
GO:0032526	response to retinoic acid	0.722955277076653	0.975427704957673	1	STRA6,ASCL1,RET,RXRB,PTK6,MICB,ZNF35,LTK
GO:0033209	tumor necrosis factor-mediated signaling pathway	0.722955277076653	0.975427704957673	1	TP53,HSPA1B,PIAS4,SPPL2B,NAIP,IKBKB,TRAF3IP2,EIF5A
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0.722955277076653	0.975427704957673	1	HSPA1B,PSME3,SCRT2,CTTN,ICAM1,SGK3,SIAH2,PAK5
GO:0051656	establishment of organelle localization	0.724022903258059	0.975427704957673	1	SAR1B,MILR1,MAD2L1,NPM1,ABCE1,CCNB1,MDN1,HDAC6,MLPH,LRPPRC,RAN,LSG1,GPSM2,UXT,HSBP1,FAM83D,PRKCZ,SYNE2,PLK1,LMNB2,BBS5,LAT,ZW10,MYO1G,AP3M1,DNM2,SYT11,IKBKG,PPP6C,MLH1,DCTN1,BLOC1S3,XPO1,SPIRE2,ATP13A2,F8A3,CDCA8,EXOC8,SPRY2,KIFC1,STXBP1
GO:0042060	wound healing	0.724260029894258	0.975427704957673	1	ERBB2,SLC11A1,F2R,TRIM72,CNN2,PRKCA,AHNAK,HRAS,PIK3CB,COL5A1,PRKCE,EREG,SCUBE1,NOTCH4,SCARB1,SYT11,ABCC8,SRF,CD151,FUNDC2,RHOC,TFPI,CDKN1A,HPSE,TFPI2,NDNF,BLOC1S3,DGKA,DDR1,CLEC7A,MPIG6B,CD40,SMAD3,CD36,STXBP1
GO:1903131	mononuclear cell differentiation	0.724260029894258	0.975427704957673	1	TP53,LGALS1,ERBB2,RSAD2,EGR1,CHD7,NTRK1,XRCC6,CMTM7,PNP,CDH17,LEF1,PRKCZ,BRAF,TNFRSF9,IL10,GPR68,MALT1,PRKDC,SMARCC1,INHBA,B2M,SRF,PRELID1,RBPJ,PAX5,GPR89B,TRAF3IP2,PCID2,MYC,ITFG2,NFIL3,SLC39A7,CD3G,TPD52
GO:0006664	glycolipid metabolic process	0.725200114348333	0.975427704957673	1	A4GALT,PIGB,B4GALT4,FUT9,ST3GAL5,PGAP4,PIGL,PIGN,SCCPDH
GO:0009581	detection of external stimulus	0.725200114348333	0.975427704957673	1	NTRK1,PKD1,ADGRV1,PDZD7,PKD1L2,CABP4,GNA11,KCNQ1,EYS
GO:0061041	regulation of wound healing	0.725200114348333	0.975427704957673	1	F2R,HRAS,PRKCE,ABCC8,TFPI,HPSE,CLEC7A,SMAD3,CD36
GO:0016032	viral process	0.728315477857207	0.975427704957673	1	TP53,LGALS1,RRP1B,HSPA1B,RSAD2,SLC1A5,PABPC1,TRIM59,GSK3A,JPT2,RAN,HSPA8,PCBP1,LEF1,ICAM1,PPID,TRIM25,DHX9,FCN1,RNASEL,SCARB1,NUP153,PAIP1,BANF1,KPNA2,CLEC4M,PCBP2,KPNA3,MOG,NECTIN4,TRIML2,TRIM38,ZDHHC20,LY6E,CCNK,LDLR
GO:0032970	regulation of actin filament-based process	0.732992993569811	0.975427704957673	1	ARHGEF10,SPTAN1,CNN2,HRAS,CIT,AKAP13,CTTN,LRP1,FGF13,IQGAP1,RHOQ,BRAF,PRKCE,PFN2,RHOBTB3,BCAS3,ABRACL,ELN,SYNPO2,CDK5R1,RHOC,CDK10,ARPC1A,MLST8,ASAP3,DLC1,PLEKHG2,ARPIN,LIMCH1,SMAD3,TRPM4,ARF6,BAG4,SPTB
GO:0002698	negative regulation of immune effector process	0.73444610943095	0.975427704957673	1	HLA-F,SERPINB9,MICA,IL10,NOD2,CSMD3,KLRD1
GO:0032760	positive regulation of tumor necrosis factor production	0.73444610943095	0.975427704957673	1	LILRA5,DHX9,ABCC8,LILRA2,NOD2,CLEC7A,CD36
GO:0046849	bone remodeling	0.73444610943095	0.975427704957673	1	LRRK1,LTBP3,PRKCA,GPR137B,TF,LRP5,PTN
GO:0071346	cellular response to interferon-gamma	0.73444610943095	0.975427704957673	1	TP53,HPX,CCL22,SYNCRIP,IFNGR2,JAK1,STXBP1
GO:0072163	mesonephric epithelium development	0.73444610943095	0.975427704957673	1	LAMA5,RET,PKD1,SMAD1,KIF26B,MYC,SMAD3
GO:0072164	mesonephric tubule development	0.73444610943095	0.975427704957673	1	LAMA5,RET,PKD1,SMAD1,KIF26B,MYC,SMAD3
GO:0019935	cyclic-nucleotide-mediated signaling	0.734475709553596	0.975427704957673	1	GUCY1A1,ADNP,PDE11A,AKAP6,NUDT4,CD36
GO:0043502	regulation of muscle adaptation	0.734475709553596	0.975427704957673	1	P2RX4,PRKCA,GSK3A,AKAP6,SMAD3,FBXO32
GO:0048278	vesicle docking	0.734475709553596	0.975427704957673	1	KCNB1,SCFD2,VTI1B,UNC13C,EXOC8,STXBP1
GO:0098930	axonal transport	0.734475709553596	0.975427704957673	1	HDAC6,SPG7,HSBP1,AP3M1,ARL8A,BLOC1S3
GO:0006637	acyl-CoA metabolic process	0.735364763929738	0.975427704957673	1	ACACB,ELOVL5,SUCLG1,DLAT,TECR,ACSL1,HMGCS1,PIPOX
GO:0035383	thioester metabolic process	0.735364763929738	0.975427704957673	1	ACACB,ELOVL5,SUCLG1,DLAT,TECR,ACSL1,HMGCS1,PIPOX
GO:0002532	production of molecular mediator involved in inflammatory response	0.735995193993296	0.975427704957673	1	PBXIP1,APOD,NOD2,CLEC7A,CD36
GO:0003151	outflow tract morphogenesis	0.735995193993296	0.975427704957673	1	SEMA3C,CRKL,ELN,RBPJ,ZFPM2
GO:0016073	snRNA metabolic process	0.735995193993296	0.975427704957673	1	INTS3,ZNF143,MEPCE,NOP10,INTS13
GO:0072666	establishment of protein localization to vacuole	0.735995193993296	0.975427704957673	1	CACNG8,HSPA8,CACNG5,GNPTG,AP3M1
GO:0016575	histone deacetylation	0.73691083017781	0.975427704957673	1	TP53,GATAD2B,RBBP7,HDAC6,SKI,SIN3B,USP17L2,TBL1X,SIRT7
GO:0090263	positive regulation of canonical Wnt signaling pathway	0.73691083017781	0.975427704957673	1	LRRK1,LGR5,RUVBL1,GSKIP,RBPJ,AMER1,SMAD3,TRPM4,TBL1X
GO:1903509	liposaccharide metabolic process	0.73691083017781	0.975427704957673	1	A4GALT,PIGB,B4GALT4,FUT9,ST3GAL5,PGAP4,PIGL,PIGN,SCCPDH
GO:0006644	phospholipid metabolic process	0.739304808696089	0.975427704957673	1	CHKA,PIP5K1C,PTDSS1,FABP5,PIGB,MFSD2A,INPP4B,PTDSS2,PIK3CB,PRDX6,CHPT1,MTMR3,PLPPR5,SCARB1,BPNT2,CRLS1,HMGCS1,LPIN1,CHKB,DGKA,PLCD4,SELENOI,DNAJC19,PLCG1,PGAP4,MBOAT7,PIK3C2A,SRD5A3,PIGL,MBOAT2,PIGN,PLA2G6,FDFT1,LDLR
GO:0060271	cilium assembly	0.739304808696089	0.975427704957673	1	LAMA5,ABLIM1,ONECUT2,TMEM231,TTLL3,CCDC57,HDAC6,DNAAF1,DYNLL1,WDR90,DYNC2I1,SYNE2,ARF4,BBS5,SEPTIN7,GDI2,NPHP3,DNM2,CEP290,DCTN1,VDAC3,CDK10,ASAP1,DNAAF6,ABCC4,RILPL2,DNAH1,RABEP2,CEP135,IFT122,IFT81,SPAG1,CEP20,KCNQ1
GO:0002027	regulation of heart rate	0.74722803258396	0.975427704957673	1	CACNA1D,CASQ2,KCND3,KCNH6,MDM2,TRPM4,KCNQ1
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	0.74722803258396	0.975427704957673	1	CRKL,BRAF,C1QBP,PRKDC,PTPRD,DNM2,EEF2K
GO:0048864	stem cell development	0.74722803258396	0.975427704957673	1	SEMA3C,LAMA5,RET,NOLC1,KBTBD8,MAPK3,SEMA3B
GO:0071774	response to fibroblast growth factor	0.747388172713368	0.975427704957673	1	CRKL,IQGAP1,ELK1,NDNF,FGFR1,FLRT1,SPRY2,RAB14
GO:0051781	positive regulation of cell division	0.748149525109396	0.975427704957673	1	CIT,PRKCE,EREG,PTN,CDCA8,CENPV
GO:0051881	regulation of mitochondrial membrane potential	0.748149525109396	0.975427704957673	1	PYCR1,NDUFC2,PANK2,PRELID1,PPA2,PRDX3
GO:0060395	SMAD protein signal transduction	0.748149525109396	0.975427704957673	1	LRP1,SMAD1,SKI,INHBA,TF,SMAD3
GO:1904892	regulation of receptor signaling pathway via STAT	0.748149525109396	0.975427704957673	1	GHR,RET,F2R,IL10,PTPRD,CDK5R1
GO:0009582	detection of abiotic stimulus	0.748279085593236	0.975427704957673	1	NTRK1,PKD1,ADGRV1,PDZD7,PKD1L2,CABP4,GNA11,KCNQ1,EYS
GO:0042158	lipoprotein biosynthetic process	0.748279085593236	0.975427704957673	1	PIGB,WDR45B,ZDHHC17,SVIP,PGAP4,PIGL,ZDHHC20,PIGN,ZDHHC3
GO:0043473	pigmentation	0.748279085593236	0.975427704957673	1	SZT2,MLPH,ADAMTS9,BBS5,AP3M1,LRMDA,DCTN1,BLOC1S3,GNA11
GO:0040008	regulation of growth	0.750138063288325	0.975427704957673	1	TP53,TMEM97,SEMA3C,ERBB2,GHR,NPM1,HSPA1B,RBBP7,ACACB,DACT3,POU3F2,LRP12,CRKL,CHD7,GSK3A,ADRB3,BCL11A,EIF4G1,GNG4,L1CAM,MFSD2A,CTTN,SLIT3,FGF13,DCUN1D5,CHPT1,SEMA3B,ADNP,PTK6,MAPK11,AKAP6,DNM2,INHBA,SGK3,SRF,RBPJ,CDKN1A,MLST8,DDR1,LTBP4,ZP3,TNR,FLCN,PAK5,PLXNA3,ZFPM2,DIP2B,PLAC8,SMAD3,H3-3A,SPAAR
GO:0006979	response to oxidative stress	0.750273754449101	0.975427704957673	1	TP53,APEX1,PRDX4,HSPA1B,PYCR1,HDAC6,VKORC1L1,PRDX1,RNF112,HNRNPM,NEIL1,PRDX6,GSR,TRAP1,MAPK3,GSKIP,ABCB11,ND3,GSS,IL10,NCOA7,SIGMAR1,EIF2S1,BANF1,MAPK13,MICB,APOD,PNKP,MPV17,ATP13A2,PPP1R15B,NDUFB4,STK24,NONO,OSER1,PRDX3,CD36
GO:0001501	skeletal system development	0.750745847002266	0.975427704957673	1	TP53,GHR,LRRK1,THBS3,LTBP3,TBX4,CHD7,PKD1,RPL38,MTHFD1L,PRDX1,AKAP13,LOXL2,CDH11,MAPK3,PLXNB1,DYNC2I1,WDR48,PBXIP1,COL27A1,TYMS,GPR68,FBN1,MAPK11,SMAD1,SKI,SATB2,BPNT2,SRF,MEX3C,PAX5,VCAN,ALPL,MPIG6B,LRP5,AMER1,FGFR1,MBOAT2,SMAD3,TIPARP,GNA11,SNAI1
GO:0042326	negative regulation of phosphorylation	0.75427988868678	0.975427704957673	1	DUSP3,NPM1,PPEF2,LRRK1,TIGAR,CRKL,YWHAG,SLC8A3,EIF4G1,TSC2,LRP1,PIK3CB,DYNLL1,GSKIP,PRKCZ,PLK1,PTK6,MEN1,IPO5,PRKDC,INHBA,IRS2,ANKLE2,CDKN1A,TRIB1,LRP5,FLCN,PPP1R15B,NUPR1,XDH,NCOR1,SPRY2,PRDX3
GO:0048729	tissue morphogenesis	0.755185041835428	0.975427704957673	1	SEMA3C,LAMA5,SETDB2,RET,TXNRD1,MYO9A,GPI,TBX4,CHD7,PRICKLE2,PKD1,RNF207,BTBD7,FKBP1A,MTHFD1L,DNAAF1,TSC2,COL5A1,PRICKLE1,LGR5,VPS52,CSNK2B,ALDH1A3,LEF1,LAMA1,BBS5,IL10,SMAD1,SKI,NPHP3,NOTCH4,INHBA,MDM2,SRF,CD151,KIF26B,RBPJ,CEP290,RHOC,ASTN2,BRSK1,GRSF1,DDR1,LRP5,DLC1,MYC,ZFPM2,IFT122,SMAD3,SNAI1,SPRY2
GO:0072009	nephron epithelium development	0.759024961598664	0.975427704957673	1	LAMA5,LAMB2,PKD1,IQGAP1,CD24,KIF26B,KLF15,MYC
GO:1904659	glucose transmembrane transport	0.759024961598664	0.975427704957673	1	GSK3A,FABP5,RHOQ,BRAF,RNASEL,IRS2,ACE,KLF15
GO:0043200	response to amino acid	0.759303997809491	0.975427704957673	1	SLC7A5,KCNB1,UBR1,BCL11A,RRAGD,COL16A1,IPO5,CRLS1,SPAAR
GO:0001823	mesonephros development	0.759567426893938	0.975427704957673	1	LAMA5,RET,PKD1,SMAD1,KIF26B,MYC,SMAD3
GO:0060021	roof of mouth development	0.759567426893938	0.975427704957673	1	CHD7,LEF1,SKI,SATB2,INHBA,TIPARP,SNAI1
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.759567426893938	0.975427704957673	1	LILRA5,DHX9,ABCC8,LILRA2,NOD2,CLEC7A,CD36
GO:0009798	axis specification	0.761306060349497	0.975427704957673	1	SETDB2,PLD6,SKI,SRF,AURKA,WDR77
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.761306060349497	0.975427704957673	1	HDAC6,CNOT9,CARM1,KDM1A,KANK2,NCOR1
GO:0070972	protein localization to endoplasmic reticulum	0.761306060349497	0.975427704957673	1	SSR3,SRPRB,PPP1R15A,TRAM1,OS9,HERPUD1
GO:0071621	granulocyte chemotaxis	0.761306060349497	0.975427704957673	1	PIP5K1C,DAPK2,CCL22,MAPK3,C1QBP,NOD2
GO:0010633	negative regulation of epithelial cell migration	0.7648568146673	0.975427704957673	1	CSNK2B,ANGPT4,PFN2,ADAMTS9,ADGRB1
GO:0030865	cortical cytoskeleton organization	0.7648568146673	0.975427704957673	1	RHOQ,RHOBTB3,RHOC,IKBKB,ARF6
GO:0033692	cellular polysaccharide biosynthetic process	0.7648568146673	0.975427704957673	1	GSK3A,NR1D1,PTGES3,IRS2,FUT9
GO:0061333	renal tubule morphogenesis	0.7648568146673	0.975427704957673	1	LAMA5,PKD1,LGR5,KIF26B,MYC
GO:0070265	necrotic cell death	0.7648568146673	0.975427704957673	1	TP53,IRF3,NDUFC2,PGAM5,NUPR1
GO:0010817	regulation of hormone levels	0.767515433502066	0.975427704957673	1	SLC7A5,KCNB1,CYP3A5,KLF7,GHR,SLC16A1,GABBR1,EGR1,CHD7,DHCR7,PCSK7,NR1D1,ALDH9A1,ALDH1A3,PRKCE,AKR1D1,GPR68,RAB11FIP3,INHBA,RASL10B,IRS2,ABCC8,GLUD1,HADH,HSD17B8,ACE,ICA1,LTBP4,SCPEP1,LRP5,PSMD9,SRD5A3,TIPARP,PLA2G6,TRPM4,HSD17B7,KCNQ1
GO:0006790	sulfur compound metabolic process	0.769012115614065	0.975427704957673	1	GHR,SULT1C2,ACACB,AMD1,MAT2B,GGT1,ELOVL5,BTD,SUCLG1,GSR,DLAT,AHCY,SULT1A4,GSS,GLRX5,MMACHC,TECR,BPNT2,GSTM1,UGDH,ACSL1,HMGCS1,HPSE,NDNF,B4GALT4,PIPOX,GSTT2,ISCU,XDH,HSPA9
GO:0002687	positive regulation of leukocyte migration	0.769985606225334	0.975427704957673	1	P2RX4,DAPK2,DOCK8,MAPK3,ICAM1,C1QBP,JAM2,ZP3,PTN
GO:0035296	regulation of tube diameter	0.769985606225334	0.975427704957673	1	GUCY1A1,F2R,VSTM4,ADRB3,ACE,SCPEP1,PIK3C2A,PLA2G6,TRPM4
GO:0097746	blood vessel diameter maintenance	0.769985606225334	0.975427704957673	1	GUCY1A1,F2R,VSTM4,ADRB3,ACE,SCPEP1,PIK3C2A,PLA2G6,TRPM4
GO:0044782	cilium organization	0.770004727925998	0.975427704957673	1	LAMA5,ABLIM1,ONECUT2,TMEM231,TTLL3,CCDC57,HDAC6,DNAAF1,DYNLL1,WDR90,DYNC2I1,CATIP,SYNE2,ARF4,BBS5,SEPTIN7,GDI2,NPHP3,DNM2,CEP290,AURKA,DCTN1,VDAC3,CDK10,ASAP1,DNAAF6,ABCC4,RILPL2,DNAH1,RABEP2,CEP135,IFT122,IFT81,SPAG1,CEP20,KCNQ1
GO:0001738	morphogenesis of a polarized epithelium	0.770275718087341	0.975427704957673	1	LAMA5,MYO9A,PRICKLE2,PRICKLE1,LAMA1,NPHP3,ASTN2,BRSK1
GO:0072384	organelle transport along microtubule	0.770275718087341	0.975427704957673	1	HDAC6,LRPPRC,UXT,HSBP1,PRKCZ,SYNE2,AP3M1,BLOC1S3
GO:0008088	axo-dendritic transport	0.771465889657186	0.975427704957673	1	HDAC6,SPG7,HSPA8,HSBP1,AP3M1,ARL8A,BLOC1S3
GO:1900542	regulation of purine nucleotide metabolic process	0.771465889657186	0.975427704957673	1	TIGAR,PRXL2C,NDUFC2,MLST8,FLCN,NUPR1,NCOR1
GO:0002009	morphogenesis of an epithelium	0.772298637270604	0.975427704957673	1	SEMA3C,LAMA5,SETDB2,RET,MYO9A,TBX4,PRICKLE2,PKD1,RNF207,BTBD7,MTHFD1L,DNAAF1,TSC2,COL5A1,PRICKLE1,LGR5,CSNK2B,ALDH1A3,LEF1,LAMA1,BBS5,IL10,SKI,NPHP3,NOTCH4,SRF,CD151,KIF26B,RBPJ,CEP290,RHOC,ASTN2,BRSK1,GRSF1,DDR1,LRP5,DLC1,MYC,IFT122,SMAD3,SNAI1,SPRY2
GO:0046620	regulation of organ growth	0.773948804233903	0.975427704957673	1	ACACB,GSK3A,MAPK11,AKAP6,RBPJ,ZFPM2
GO:0032956	regulation of actin cytoskeleton organization	0.775112317913891	0.975427704957673	1	ARHGEF10,SPTAN1,HRAS,CIT,AKAP13,CTTN,LRP1,IQGAP1,RHOQ,BRAF,PRKCE,PFN2,RHOBTB3,BCAS3,ELN,SYNPO2,CDK5R1,RHOC,CDK10,ARPC1A,MLST8,ASAP3,DLC1,PLEKHG2,ARPIN,LIMCH1,SMAD3,ARF6,BAG4,SPTB
GO:1903706	regulation of hemopoiesis	0.775112317913891	0.975427704957673	1	ERBB2,HSPA1B,PRKCA,L3MBTL1,GPR137B,XRCC6,PNP,FAXDC2,LEF1,H4C16,PRKCZ,BRAF,IL10,KAT6B,GPR68,FBN1,MALT1,PRKDC,CUL4A,SMARCC1,INHBA,B2M,PRELID1,PURB,TRIB1,PCID2,MYC,PTN,KLF13,HSPA9
GO:0035150	regulation of tube size	0.780324815321063	0.975427704957673	1	GUCY1A1,F2R,VSTM4,ADRB3,ACE,SCPEP1,PIK3C2A,PLA2G6,TRPM4
GO:0002683	negative regulation of immune system process	0.781106698373386	0.975427704957673	1	DUSP3,MILR1,ERBB2,TTLL12,HLA-F,CNN2,GPR137B,YTHDF2,NR1D1,SERPINB9,MICA,NPY,IL10,GPR68,FBN1,CUL4A,INHBA,SYT11,BANF1,PSMA1,STAT2,APOD,NOD2,TRIB1,MYC,PLCG1,HSPA9,CSMD3,KLRD1,LDLR
GO:0034766	negative regulation of ion transmembrane transport	0.782926313672119	0.975427704957673	1	COMMD1,VDAC1,CASQ2,SLC43A2,PRKCE,HECW1,ISCU
GO:0002521	leukocyte differentiation	0.783338151572102	0.975427704957673	1	TP53,LGALS1,ERBB2,LRRK1,RSAD2,EGR1,PRKCA,GPR137B,CHD7,NTRK1,XRCC6,CMTM7,PNP,CDH17,LEF1,PRKCZ,BRAF,IREB2,TNFRSF9,IL10,GPR68,FBN1,MALT1,PRKDC,CUL4A,SMARCC1,INHBA,B2M,TF,SRF,PRELID1,RBPJ,PAX5,GPR89B,TRIB1,TRAF3IP2,GAB3,PCID2,MYC,ITFG2,NFIL3,SLC39A7,CD3G,TPD52
GO:0006338	chromatin remodeling	0.783889082269767	0.975427704957673	1	GATAD2B,SETDB2,NPM1,RBBP7,CHD2,L3MBTL1,CHD7,NUDT5,DAXX,LOXL2,KDM1A,POLE3,RUVBL1,H4C16,LMNB2,KDM6A,KAT6B,SATB2,SMARCC1,PPM1D,HLTF,NPM3,CHD5,HJURP,PCID2,MYC,CENPV,SATB1,DMAP1,SNAI1,H3-3A
GO:0045921	positive regulation of exocytosis	0.78608286472365	0.975427704957673	1	KCNB1,HLA-F,ZP3,ATP13A2,PLA2G6,STXBP1
GO:0051591	response to cAMP	0.78608286472365	0.975427704957673	1	APEX1,CARM1,KDM1A,AKAP6,KCNQ1,EEF2K
GO:1901184	regulation of ERBB signaling pathway	0.78608286472365	0.975427704957673	1	DUSP3,CDH13,CNOT9,EREG,PTK6,RBPJ
GO:0034446	substrate adhesion-dependent cell spreading	0.790323337357963	0.975427704957673	1	LAMA5,LAMB1,LAMB2,CRKL,MICALL2,BRAF,C1QBP,DNM2,NTNG2
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	0.791262314602123	0.975427704957673	1	GRM7,GABBR1,HRH3,GRM5,SSTR2
GO:0033059	cellular pigmentation	0.791262314602123	0.975427704957673	1	MLPH,BBS5,AP3M1,DCTN1,BLOC1S3
GO:0008645	hexose transmembrane transport	0.79162666043017	0.975427704957673	1	GSK3A,FABP5,RHOQ,BRAF,RNASEL,IRS2,ACE,KLF15
GO:0030282	bone mineralization	0.79162666043017	0.975427704957673	1	LTBP3,ADGRV1,RXRB,ALPL,PTN,SMAD3,TRPM4,TXLNG
GO:0045862	positive regulation of proteolysis	0.792251562436267	0.975427704957673	1	HSPE1,HSPA1B,CTSC,F2R,ATP2A3,PSME3,GSK3A,TRIM67,AKIRIN2,PRICKLE1,GABARAP,GRIN2A,PLK1,WDR48,ATXN3,MALT1,MDM2,PSMC2,TBC1D10A,PRELID1,AURKA,PYHIN1,CLEC7A,TRIB1,DLC1,MYC,NUPR1,HERPUD1,PDCD5,SMAD3,CYCS,XDH
GO:0043065	positive regulation of apoptotic process	0.792631302819351	0.975427704957673	1	TP53,ASCL1,LGALS1,RRP1B,RET,TIGAR,CTSC,DAPK2,MTCH2,PIAS4,GSK3A,PIK3CB,TRAF7,ALDH1A3,RNPS1,CAMK2A,GRIN2A,PPID,TIMP3,C1QBP,IL10,PRKDC,PLAGL2,DNM2,INHBA,EIF2S1,CDK5R1,FAF1,PRELID1,ACE,RAD9A,TEX261,EIF5A,MOAP1,DLC1,FLCN,MYC,PLCG1,CD40,NUPR1,PDCD5,LTK
GO:0006935	chemotaxis	0.793125456642891	0.975427704957673	1	DUSP3,CDH13,SEMA3C,LAMA5,P2RX4,ERBB2,KLF7,RET,NRXN1,PIP5K1C,DAPK2,LAMB2,CRKL,NTRK1,CRPPA,CMTM7,L1CAM,HRAS,TSC2,KALRN,SLIT3,CCL22,PIK3CB,MAPK3,PLXNB1,LEF1,SEMA3B,LAMA1,NFASC,C1QBP,IL10,MTUS1,CDK5R1,NOD2,YTHDF1,TNR,PLXNA3,PTN,FGFR1,CHN1,SMAD3,PLA2G6,TRPM4,PLEKHG5
GO:0042330	taxis	0.793125456642891	0.975427704957673	1	DUSP3,CDH13,SEMA3C,LAMA5,P2RX4,ERBB2,KLF7,RET,NRXN1,PIP5K1C,DAPK2,LAMB2,CRKL,NTRK1,CRPPA,CMTM7,L1CAM,HRAS,TSC2,KALRN,SLIT3,CCL22,PIK3CB,MAPK3,PLXNB1,LEF1,SEMA3B,LAMA1,NFASC,C1QBP,IL10,MTUS1,CDK5R1,NOD2,YTHDF1,TNR,PLXNA3,PTN,FGFR1,CHN1,SMAD3,PLA2G6,TRPM4,PLEKHG5
GO:0006805	xenobiotic metabolic process	0.793952777019965	0.975427704957673	1	ABCC2,CYP3A5,ABCB11,SULT1A4,GSTM1,ACSL1,ABCC4
GO:0043500	muscle adaptation	0.793952777019965	0.975427704957673	1	P2RX4,PRKCA,GSK3A,AKAP6,KLF15,SMAD3,FBXO32
GO:0002444	myeloid leukocyte mediated immunity	0.797714806417394	0.975427704957673	1	MILR1,SERPINB9,LAT,ACE,TRAF3IP2,STXBP1
GO:0045069	regulation of viral genome replication	0.797714806417394	0.975427704957673	1	RSAD2,PABPC1,PPID,RNASEL,BANF1,TRIM38
GO:0050772	positive regulation of axonogenesis	0.797714806417394	0.975427704957673	1	L1CAM,PLXNB1,BRAF,ADNP,SRF,PLXNA3
GO:0051310	metaphase plate congression	0.797714806417394	0.975427704957673	1	CCNB1,FAM83D,ZW10,MLH1,CDCA8,KIFC1
GO:0051851	modulation by host of symbiont process	0.797714806417394	0.975427704957673	1	RRP1B,HSPA8,LEF1,PAIP1,ZDHHC20,CCNK
GO:1901264	carbohydrate derivative transport	0.797714806417394	0.975427704957673	1	ABCC6,MFSD2A,SCARB1,G6PC3,ABCC4,SLC15A3
